voter_id,district,age_band,race,turnout_history,gender,education,treatment,prior_turnout_rate,donor_propensity,digital_engagement,contactability_score,issue_salience_score,action_taken,donated,pledged_to_vote,clicked_message,message_label,age_order
4426,AZ-01,65+,Latino,High,Male,Some college,community_voice,0.7061526366898097,0.2173005968333335,0.41422007659940074,61.771599495835815,47.52977991379837,1,0,0,1,Community Voice,3
4427,AZ-01,45-64,Latino,Low,Male,High school,control,0.4763143805784173,0.4877638028534734,0.3308896812016396,31.683618742416503,50.56513871855112,1,0,1,1,Control,2
4428,GA-06,30-44,Asian,Low,Female,High school,economic_security,0.3224278609935568,0.5639573120070024,0.5266651384707196,58.03564929467348,57.25167739187317,0,0,0,0,Economic Security,1
4429,PA-07,45-64,White,Low,Female,Some college,control,0.5376735302901519,0.06312358288556247,0.29213098409447047,54.24092487738896,74.23986886326651,0,0,0,0,Control,2
4430,AZ-01,18-29,Black,Low,Male,Graduate,community_voice,0.6449644111134694,0.5066603406196202,0.03734726931315634,60.884391828148146,39.57819219285959,1,0,1,1,Community Voice,0
4431,WI-03,30-44,Black,High,Female,Some college,control,0.6603578968181038,0.3042587666762353,0.531420555718957,42.79849576611234,49.01628991975354,1,0,0,1,Control,1
4432,TX-32,18-29,White,High,Female,Some college,community_voice,0.5732181163552768,0.2625966310629281,0.5574493219533806,62.20304020003347,61.81068216302441,1,0,0,1,Community Voice,0
4433,MI-08,30-44,White,High,Male,Some college,future_forward,0.43330861847530294,0.2995458313250123,0.6726491272000888,66.8820840279765,72.43712675902407,0,0,0,0,Future Forward,1
4434,PA-07,18-29,Black,High,Male,Graduate,community_voice,0.43685348510459815,0.04320332595215834,0.3974474622047892,76.63735979972634,48.299437019123026,1,0,1,1,Community Voice,0
4435,WI-03,30-44,White,Low,Female,Graduate,community_voice,0.5883204320498809,0.3987574381261113,0.1605383729784989,55.626378855178935,35.33312095291064,0,0,0,0,Community Voice,1
4436,AZ-01,30-44,Latino,Medium,Female,Some college,future_forward,0.9241516476088776,0.33758533927908996,0.2778779974650304,60.856334785776696,61.299832392160766,1,1,0,1,Future Forward,1
4437,NC-13,18-29,White,Medium,Male,High school,future_forward,0.8785087266751608,0.12905546363486006,0.19044313071252253,71.59108889185624,79.99490812936833,1,0,1,1,Future Forward,0
4438,NC-13,18-29,White,Low,Male,Some college,control,0.6466082646109265,0.07680993403918625,0.7994049527775559,42.20688096022235,99.0,1,1,0,1,Control,0
4439,MI-08,30-44,Multi/Other,High,Male,Some college,community_voice,0.37454695667183074,0.2922081678828821,0.5112596921914784,78.84196450533949,66.84699791535583,1,1,1,0,Community Voice,1
4440,MI-08,45-64,Multi/Other,Medium,Female,High school,economic_security,0.44912632376878553,0.28326848351725986,0.740277861674278,77.11555831402916,35.69201705964248,0,0,0,0,Economic Security,2
4441,AZ-01,30-44,White,Low,Female,Graduate,community_voice,0.3544083341334917,0.38295801326667156,0.13549761487407833,52.304633127660644,35.93209836154978,1,0,0,1,Community Voice,1
4442,PA-07,30-44,Black,Low,Male,Some college,control,0.7092423449083921,0.4140508191921732,0.2173602168996027,55.86948228929383,63.665526677099095,0,0,0,0,Control,1
4443,GA-06,65+,Black,Medium,Male,Graduate,future_forward,0.4932158053553911,0.17509785301408284,0.24443513424284613,49.03128747411681,34.12013302522453,1,0,1,1,Future Forward,3
4444,NC-13,30-44,Latino,Medium,Male,College+,future_forward,0.6018878933873498,0.4626633799527186,0.5631986870458591,64.38911408189631,66.54378673279227,0,0,0,0,Future Forward,1
4445,WI-03,30-44,White,Low,Female,High school,control,0.36549371670186803,0.15520300911895732,0.5270319792827237,57.140625979833096,55.9609523503386,1,0,1,1,Control,1
4446,MI-08,30-44,Latino,Medium,Male,Some college,community_voice,0.6281174332637947,0.26573725378283386,0.6147576965428605,61.94562658518384,43.077699538109414,1,0,1,1,Community Voice,1
4447,MI-08,65+,Black,Low,Male,High school,future_forward,0.48360782496203064,0.45432192310815583,0.746301186020253,59.64156330706469,33.42590561376605,1,0,1,1,Future Forward,3
4448,WI-03,18-29,Black,High,Female,High school,future_forward,0.5585788630892164,0.10866423456835339,0.5749898701093219,40.68291328112595,79.0334432207003,0,0,0,0,Future Forward,0
4449,PA-07,30-44,White,Low,Male,Some college,economic_security,0.354951675286598,0.2531416753684456,0.681495907961947,81.4780652005675,44.21148942065779,1,0,1,0,Economic Security,1
4450,PA-07,45-64,Black,Low,Male,High school,community_voice,0.5362187317353058,0.03163358982888561,0.2261615979232406,63.16437768158441,90.26423036641005,0,0,0,0,Community Voice,2
4451,GA-06,30-44,White,Low,Male,College+,community_voice,0.4847106634670605,0.11409937989032308,0.6999954620477434,54.61863108219183,61.82489785083924,1,0,1,1,Community Voice,1
4452,PA-07,30-44,Latino,Medium,Female,Some college,economic_security,0.2629584718323,0.35592987901947337,0.5058705638205758,60.13020630003986,77.3329559498308,1,0,1,0,Economic Security,1
4453,MI-08,30-44,Black,Medium,Female,College+,economic_security,0.5778411219925456,0.2160769919722919,0.3517808313296415,51.68552913214411,51.65271970668552,0,0,0,0,Economic Security,1
4454,NC-13,18-29,Black,Medium,Female,High school,control,0.3375540252739106,0.13500259875779685,0.7428215102163424,16.547233978638786,46.680255211905816,1,0,1,0,Control,0
4455,MI-08,45-64,Latino,Medium,Male,College+,control,0.7379199100674585,0.045019488218560465,0.27080894145983847,77.34714697519526,38.117267551237276,1,0,1,1,Control,2
4456,AZ-01,45-64,Black,Low,Female,College+,future_forward,0.5079274764827061,0.612869506573307,0.8481968405005675,39.074660506785975,56.82594363226636,1,0,1,1,Future Forward,2
4457,WI-03,45-64,White,Low,Female,College+,economic_security,0.4885960148577888,0.4799714485213716,0.570279581406197,56.12411612080935,55.936083357245245,1,0,0,1,Economic Security,2
4458,PA-07,18-29,White,Medium,Male,College+,community_voice,0.43603901644083964,0.046791505414405826,0.4486395315464658,57.18457466572066,28.39520050739267,1,0,0,1,Community Voice,0
4459,WI-03,45-64,White,Medium,Male,Some college,control,0.32064696859320246,0.6511596860775041,0.3849532819638638,55.280635692272895,68.38567374900919,0,0,0,0,Control,2
4460,MI-08,45-64,White,Low,Male,Some college,control,0.5596422955969063,0.3226213762468536,0.5345553103613264,82.43912082586118,45.17354991777205,1,1,0,1,Control,2
4461,MI-08,30-44,Black,High,Female,Some college,economic_security,0.4640718373208729,0.4067317960175921,0.5385354751123396,58.37518494583115,61.65864915654495,1,0,1,1,Economic Security,1
4462,GA-06,30-44,Latino,Low,Female,Graduate,future_forward,0.6118784525390458,0.17363601311622562,0.3826715650435138,47.67690376033309,57.11538655582287,0,0,0,0,Future Forward,1
4463,MI-08,65+,Asian,Low,Female,Some college,economic_security,0.686318746160907,0.454804155789369,0.310799278487873,69.75289350571913,65.85678766633352,0,0,0,0,Economic Security,3
4464,MI-08,18-29,Latino,High,Male,College+,control,0.8069741149318671,0.6057420703046893,0.17952000321965977,37.21495362325953,74.99952396131243,0,0,0,0,Control,0
4465,GA-06,45-64,Multi/Other,Medium,Male,College+,community_voice,0.8690509496932305,0.29089722113472694,0.3559890525656214,53.032556061758086,71.48785321919232,1,1,1,1,Community Voice,2
4466,MI-08,30-44,Multi/Other,Medium,Female,High school,future_forward,0.5366484983519253,0.052198048895927586,0.7413541147276611,32.34731222079956,57.41344227679242,1,0,1,1,Future Forward,1
4467,MI-08,30-44,Latino,Medium,Female,Some college,community_voice,0.5074490116630251,0.27189808151248884,0.3291268071421152,55.450669898111315,76.75081274830538,1,0,1,1,Community Voice,1
4468,TX-32,45-64,Asian,Low,Male,Some college,economic_security,0.7736441939984763,0.20225206983820412,0.42784283484241253,53.39375326155033,61.09168812489772,0,0,0,1,Economic Security,2
4469,NC-13,65+,White,Medium,Male,Some college,economic_security,0.579423237258383,0.13544771814180057,0.3555027842910092,57.74840754098491,56.68139082448284,1,1,1,1,Economic Security,3
4470,TX-32,45-64,Black,High,Male,Graduate,control,0.5321505785338654,0.020328595174243735,0.2724249104759269,55.11141123912139,37.434643770273695,1,0,0,1,Control,2
4471,AZ-01,18-29,Latino,High,Female,College+,control,0.5657654529145594,0.269671990129072,0.6852401172941944,68.83956262495253,75.25798873345981,1,1,1,1,Control,0
4472,GA-06,65+,Multi/Other,High,Female,Graduate,control,0.5382222337951247,0.36484278727227465,0.5896223323928553,71.14741973812501,62.52667973788312,1,0,1,1,Control,3
4473,WI-03,65+,White,High,Female,Graduate,control,0.5190275003556586,0.2403900590299053,0.8026596611249981,26.92069574038658,51.77395005828067,0,0,0,0,Control,3
4474,AZ-01,18-29,Black,High,Female,College+,community_voice,0.6343440854408741,0.34927377229104767,0.42228921078001314,54.3755452696361,55.948180552025484,0,0,0,0,Community Voice,0
4475,AZ-01,30-44,Black,High,Female,Graduate,community_voice,0.5746384064464649,0.5203007999898637,0.39418590429598754,70.75270826588478,50.98469271661778,1,0,1,1,Community Voice,1
4476,NC-13,65+,White,High,Male,College+,community_voice,0.6409515362146307,0.30855292179180643,0.29201370376797303,54.88020389708068,51.357371208113456,1,0,0,0,Community Voice,3
4477,MI-08,30-44,Latino,High,Male,College+,economic_security,0.7102803811458426,0.37226169579058266,0.6396506056652682,55.983448651821874,45.41381594997077,1,0,0,1,Economic Security,1
4478,GA-06,18-29,White,Low,Female,Graduate,community_voice,0.3957858462565818,0.2676732248333492,0.581594021537034,86.46993551865668,53.27815919559113,1,0,1,1,Community Voice,0
4479,PA-07,45-64,Black,High,Female,Graduate,economic_security,0.7222657026409474,0.3105323500887291,0.5112465859996344,82.036346309709,73.59814751676299,1,1,0,1,Economic Security,2
4480,PA-07,65+,White,Medium,Female,Some college,economic_security,0.3252507152809474,0.10611729472286845,0.2251486493967544,67.34819740184594,54.91743090963758,0,0,0,0,Economic Security,3
4481,GA-06,18-29,White,High,Male,Some college,economic_security,0.6409922608014518,0.37726759746587024,0.590202685880232,81.71759641441743,51.54919069436126,1,0,0,1,Economic Security,0
4482,NC-13,65+,Asian,Medium,Female,Some college,economic_security,0.8538161670476438,0.5675313965536571,0.3252084614927191,66.40783455158723,64.15439669853343,0,0,0,0,Economic Security,3
4483,NC-13,45-64,Black,Low,Male,College+,economic_security,0.37910366141901397,0.150457216762623,0.5208119950398945,66.69298099992297,69.99530980551988,1,1,1,1,Economic Security,2
4484,TX-32,45-64,White,High,Male,High school,community_voice,0.6672742637597071,0.2030558492106484,0.30111850574101795,42.84662211542499,76.8856185125294,0,0,0,0,Community Voice,2
4485,AZ-01,18-29,White,Medium,Male,College+,economic_security,0.7396195204478593,0.2474272361378991,0.6159043824556005,87.14934908534724,71.5119992884575,1,0,1,0,Economic Security,0
4486,GA-06,65+,White,Medium,Male,Some college,community_voice,0.1698293350655509,0.21016705140940567,0.2730059110974262,53.97093314081831,78.60528911096465,1,0,0,0,Community Voice,3
4487,NC-13,65+,Asian,High,Female,College+,future_forward,0.3201607168290653,0.020024588290734408,0.5135792481588387,52.91059571793035,37.80832972151324,0,1,0,1,Future Forward,3
4488,AZ-01,18-29,Black,Medium,Female,Some college,control,0.5366872231064289,0.42924634711856097,0.6320037267496714,57.12088204038756,56.38482467258818,1,0,1,1,Control,0
4489,TX-32,45-64,White,Low,Male,High school,community_voice,0.6161320596410685,0.11823570109441238,0.5940895498588478,38.77858450722778,22.499881204063477,0,0,0,0,Community Voice,2
4490,WI-03,30-44,Black,High,Male,Some college,future_forward,0.6221578194697828,0.08867410828420465,0.35996167307425864,53.8289204197874,62.525989059226546,0,0,0,1,Future Forward,1
4491,MI-08,18-29,White,Low,Female,Graduate,control,0.5410087764954874,0.26235848789309274,0.7238895879200276,58.28823167246819,60.65016140461956,0,0,0,0,Control,0
4492,TX-32,30-44,White,Medium,Female,High school,economic_security,0.5350087542690191,0.054130118990825836,0.7893673214456555,71.22772393909246,57.92634472190258,1,0,1,0,Economic Security,1
4493,GA-06,45-64,Latino,Low,Female,College+,future_forward,0.5632538674140699,0.11935464654986294,0.27536304193240696,34.856228684976585,39.64154317022589,0,0,0,1,Future Forward,2
4494,WI-03,45-64,Latino,High,Female,College+,future_forward,0.7118765278471099,0.45514181745054516,0.3337904752038659,57.135616657500165,74.92036554566604,0,0,0,0,Future Forward,2
4495,GA-06,18-29,Multi/Other,Medium,Male,College+,community_voice,0.5182518205323247,0.409816545528741,0.2147980250689949,48.788972649431074,74.21611930998831,1,0,0,1,Community Voice,0
4496,AZ-01,65+,Asian,Medium,Male,College+,community_voice,0.11262926007201039,0.36747817994269244,0.3663455260670103,78.3877201124356,46.21709237309984,0,0,0,0,Community Voice,3
4497,AZ-01,30-44,Black,Medium,Male,Some college,economic_security,0.4837627485657294,0.5048189094219411,0.15932590424389678,57.71732023619904,70.04952939743454,1,0,1,1,Economic Security,1
4498,NC-13,30-44,White,Medium,Male,High school,control,0.45798770566708924,0.2523834189002452,0.7548816436294667,39.18086011662186,63.38461912757581,1,1,1,1,Control,1
4499,AZ-01,30-44,Latino,Medium,Female,High school,future_forward,0.6354377872968405,0.30932792827761446,0.7102100437695301,72.13092484375706,85.93891091614438,1,0,1,1,Future Forward,1
4500,WI-03,65+,Black,Low,Male,College+,future_forward,0.7667294824034657,0.07888476012930298,0.8175872668678212,61.42833790971759,37.90529643447885,1,0,1,0,Future Forward,3
4501,PA-07,30-44,White,Medium,Female,Some college,economic_security,0.43719771604157603,0.5517560489303102,0.6848292882590788,42.67580038469643,65.75051555338538,1,0,0,1,Economic Security,1
4502,NC-13,45-64,White,Medium,Male,College+,control,0.7372031184325425,0.30743255336087844,0.5402674803075612,43.21894427693701,73.40145427259006,1,0,1,1,Control,2
4503,PA-07,65+,White,Medium,Male,High school,economic_security,0.4602114541020688,0.5414020157708971,0.7730206647167399,63.26885570892531,55.0619947774059,1,0,1,1,Economic Security,3
4504,NC-13,45-64,White,Medium,Female,High school,community_voice,0.7552835515200286,0.4977990637901665,0.34192802798548594,61.87464447512211,47.81457648312528,1,1,0,0,Community Voice,2
4505,WI-03,45-64,White,Medium,Female,Some college,community_voice,0.6589673417637586,0.481259129699694,0.5318573907565105,75.08573827809087,50.598065187461394,1,1,1,0,Community Voice,2
4506,PA-07,18-29,White,High,Female,College+,economic_security,0.6725719633815513,0.36273432902297387,0.6308955537542773,68.17694438612052,76.58047295521048,1,0,1,1,Economic Security,0
4507,NC-13,18-29,Asian,Medium,Male,College+,economic_security,0.6870723228291511,0.172298366599795,0.4047973332553967,39.75519811098707,32.86754958246954,0,0,0,1,Economic Security,0
4508,MI-08,45-64,Latino,Medium,Female,Some college,future_forward,0.98,0.20551195753662518,0.5035700920822757,56.530633505227584,52.99892123219829,0,0,0,1,Future Forward,2
4509,GA-06,45-64,White,High,Female,College+,control,0.7665968168562399,0.23572556832283215,0.3653226603553769,43.00114869688323,56.8447400811342,1,0,0,1,Control,2
4510,MI-08,65+,Multi/Other,High,Male,Graduate,economic_security,0.6085893395806722,0.18158438892753906,0.09890406522696862,70.99905576915899,38.19981715732276,1,0,0,1,Economic Security,3
4511,MI-08,30-44,White,Medium,Male,High school,future_forward,0.5184022863854839,0.12492131176671932,0.591103454280642,77.80418068947984,75.44849241268464,1,0,1,1,Future Forward,1
4512,AZ-01,18-29,Latino,Low,Female,College+,future_forward,0.4465094646237161,0.233602041072405,0.49604470539585205,66.20358788415061,63.632859100583275,0,0,0,1,Future Forward,0
4513,WI-03,30-44,White,Low,Male,High school,control,0.2828630352133549,0.15088704303227782,0.3785194691552289,72.37249892056089,85.72745819002122,0,1,0,0,Control,1
4514,MI-08,65+,Asian,Medium,Male,High school,community_voice,0.5824221166973813,0.08090791150490768,0.4033200919230602,74.02587812773798,52.44856344196247,0,0,0,0,Community Voice,3
4515,NC-13,30-44,Latino,High,Female,Graduate,community_voice,0.42869775519516656,0.5802407272025139,0.5410261345411288,99.0,59.81209770064394,1,0,0,1,Community Voice,1
4516,AZ-01,30-44,Latino,Medium,Male,High school,future_forward,0.788047025166569,0.25377986002895414,0.515224043584465,66.49643293235964,37.07037460032297,1,0,0,1,Future Forward,1
4517,NC-13,30-44,Asian,Medium,Male,High school,control,0.7321470320931159,0.4435894026910515,0.6772635182375976,79.07543933267473,49.727269081930004,1,0,1,1,Control,1
4518,PA-07,45-64,Latino,Medium,Female,High school,control,0.02,0.381278920312307,0.6302972255104072,71.84939376260985,55.035613258501066,1,0,0,1,Control,2
4519,AZ-01,18-29,Latino,High,Male,College+,community_voice,0.13047003718904368,0.1491709727456939,0.5445088237222335,44.19213328793616,56.94552980479476,0,0,0,0,Community Voice,0
